p1_0_leftjump2: .word 44, 38
199,199,199,199,199,255,255,0,0,255,255,255,255,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,255,255,255,255,255,255,255,255,255,255,199,199,199,199,199,199,199,199,199,199,167,167,167,167,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,255,255,255,255,255,255,255,255,255,255,255,255,199,199,199,199,199,199,167,167,167,167,167,167,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,255,255,255,255,255,255,255,255,255,255,255,255,199,199,199,199,167,167,167,167,167,167,167,167,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,255,255,255,255,255,255,255,255,255,255,255,255,167,167,167,167,167,167,255,255,255,255,199,199,255,255,255,255,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,255,255,255,255,255,255,255,255,255,255,255,255,255,255,167,167,255,255,255,255,255,255,0,0,255,255,255,255,255,255,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,255,255,255,255,0,0,255,255,255,255,255,255,255,255,167,167,255,255,255,255,0,0,255,255,255,255,255,255,255,255,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,255,255,255,255,0,0,0,0,255,255,255,255,255,255,255,255,255,255,0,0,255,255,255,255,255,255,255,255,255,255,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,255,255,0,0,255,255,0,0,255,255,255,255,167,167,167,167,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,199,199,199,199,199,199,199,199,199,
199,199,199,255,255,255,255,255,255,0,0,255,255,167,167,167,167,167,167,167,167,167,167,167,167,255,255,255,255,255,255,255,255,255,255,199,199,199,199,199,199,199,199,199,
199,199,199,255,255,255,255,255,255,0,0,255,255,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,255,255,255,255,255,255,199,199,199,199,199,199,199,199,199,
199,199,199,255,255,255,255,255,255,255,255,0,0,255,255,255,255,167,167,167,167,167,167,167,167,167,167,167,167,255,255,255,255,255,255,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,255,255,255,255,255,255,255,255,0,0,255,255,255,255,255,255,167,167,167,167,167,167,167,167,255,255,255,255,255,255,167,167,199,199,199,199,199,199,199,
199,199,199,199,199,255,255,255,255,255,255,255,255,0,0,255,255,255,255,255,255,255,255,255,255,0,0,255,255,255,255,255,255,255,255,255,255,199,199,199,199,199,199,199,
199,199,199,199,199,255,255,255,255,255,255,255,255,0,0,255,255,255,255,255,255,255,255,255,255,255,255,0,0,255,255,255,255,255,255,255,255,167,167,199,199,199,199,199,
199,199,199,199,199,255,255,255,255,255,255,0,0,0,0,255,255,255,255,255,255,255,255,0,0,199,199,0,0,255,255,255,255,255,255,255,255,167,167,167,167,199,199,199,
199,199,199,199,199,255,255,255,255,255,255,0,0,255,255,0,0,255,255,255,255,255,255,199,199,199,199,255,255,255,255,255,255,255,255,255,255,167,167,167,167,199,199,199,
199,199,199,199,199,199,199,255,255,255,255,0,0,255,255,0,0,255,255,255,255,255,255,199,199,199,199,199,199,255,255,255,255,255,255,255,255,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,255,255,0,0,255,255,255,255,255,255,255,255,255,255,0,0,199,199,199,199,199,199,0,0,255,255,255,255,255,255,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,255,255,255,255,255,255,255,255,255,255,255,255,255,255,199,199,199,199,199,199,199,199,0,0,255,255,255,255,255,255,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,255,255,255,255,255,255,255,255,255,255,199,199,199,199,199,199,199,199,199,199,199,199,0,0,255,255,255,255,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,255,255,255,255,255,255,255,255,199,199,199,199,199,199,199,199,199,199,199,199,167,167,167,167,167,167,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,167,167,167,167,167,167,167,167,167,167,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,167,167,167,167,167,167,167,167,167,167,167,167,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,167,167,167,167,167,167,167,167,167,167,167,167,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,167,167,167,167,167,167,167,167,199,199,199,


